profile_id,pct_weeks_with_income,income_coefficient_of_variation,longest_dry_streak_days,trend_last_6_months,year_over_year_change,expense_to_income_ratio,ontime_bill_payment_rate,cash_buffer_days,worst_monthly_dip_pct,months_would_cover_emi_of_last_24,digital_share,cash_share,sufficiency_outcome,sufficiency_months_available,sufficiency_transactions_per_month
MSME0133,1.0,0.5613887903418427,5,-0.2819265285610302,-0.3176343537780672,0.5012508125092567,0.43478260869565216,26.678605774769196,0.7462714008341326,19,0.5681572124541966,0.4318427875458034,FULL,24,193.083
MSME0134,1.0,0.18379833796032946,2,-0.04761065207899815,-0.004114067372624653,0.678056101684398,0.7916666666666666,12.742618597548656,0.3304905764826444,23,0.68428474341834,0.31571525658166005,FULL,24,165.458
MSME0135,1.0,0.419280682441872,2,0.21632765431990553,0.16284110513890257,0.2301630215123777,0.9166666666666666,84.21782717747317,0.44520477220367616,24,0.280275444262435,0.719724555737565,FULL,24,76.792
MSME0136,1.0,0.2096967395753202,6,0.10180731191349925,0.2039231725820447,0.05174710741448235,0.9583333333333334,527.282220407801,0.5149153904073827,24,0.8328606343340124,0.1671393656659877,FULL,24,40.167
MSME0137,1.0,0.40037089528121467,6,0.10185883226891854,0.039377191272372054,0.360747241543797,0.8260869565217391,55.809293553215234,0.6356426210015974,22,0.7501871591083663,0.2498128408916338,FULL,24,225.083
MSME0138,1.0,0.19441767934801243,2,-0.15338773961833183,-0.12067277033626457,0.7029812322428359,0.7083333333333334,12.831076984097221,0.4791878894143591,21,0.6097078203851418,0.3902921796148582,FULL,24,153.375
MSME0139,1.0,0.46386196601313423,8,0.07959162163082845,0.06416223730411912,0.24043762067926316,0.75,71.16718646923253,0.305727509102318,24,0.7641156790987642,0.23588432090123576,FULL,24,77.542
MSME0140,1.0,0.2819818480037141,9,-0.16833430705292138,-0.07447654349724016,0.22475256281270728,0.9166666666666666,107.62857682962662,0.5339103778714274,24,0.7658764604707046,0.23412353952929546,FULL,24,43.875
MSME0141,1.0,0.3945039276590318,8,0.092113805193564,0.015972677722670983,0.4009220972080375,0.9130434782608695,42.01458513307442,0.286913500823091,24,0.7506846918897055,0.24931530811029443,FULL,24,227.167
MSME0142,1.0,0.18830700660716954,1,0.11060449099011477,0.12451874885787154,0.5736453649350464,1.0,20.482712025203462,0.24833687559435136,23,0.8267266492244453,0.17327335077555472,FULL,24,171.875
MSME0143,1.0,0.424161173497946,4,0.11750330792058228,0.11428978168921852,0.20116897037641635,1.0,91.2252848361527,0.18028666176175437,24,0.8586050892916118,0.14139491070838814,FULL,24,77.75
MSME0144,0.9809523809523809,0.3002575715153976,14,0.11903052084058471,-0.03151434885263694,0.08716263467684834,0.25,323.90062544271063,0.6316439218406843,24,0.6419933740871582,0.35800662591284177,FULL,24,31.833
MSME0145,1.0,0.4404429155822279,4,0.10070501021862234,0.09092184738399567,0.4536917418084072,0.8333333333333334,35.30352400110028,0.6196447092113518,22,0.7482123806426356,0.2517876193573645,FULL,24,234.542
MSME0146,1.0,0.18298225024726528,1,0.07971417765785477,0.08239425561843682,0.6076717577944432,1.0,16.061186653897952,0.1523066579085978,24,0.8270616823538327,0.17293831764616735,FULL,24,166.958
MSME0147,0.9904761904761905,0.4278410340064217,7,-0.02615253837621618,0.007026037123303297,0.47056706627515327,0.9130434782608695,26.09464711869806,0.27853213082026695,24,0.8009566578352537,0.1990433421647463,FULL,24,77.167
MSME0148,1.0,0.17763887514253998,6,0.022003037470284554,0.09888693608306308,0.13174464304274908,0.9166666666666666,202.84548534524004,0.4660248827547323,24,0.7759819877550386,0.22401801224496143,FULL,24,40.833
MSME0149,1.0,0.4609454177426909,5,-0.016622504112258477,-0.10253578768563555,0.3803755492307472,0.5416666666666666,47.0266665118487,0.6559044561546703,22,0.6403000614093612,0.35969993859063876,FULL,24,211.333
MSME0150,1.0,0.17263887985511372,4,0.1936800725409696,0.1265805844957173,0.5972050514076496,0.9583333333333334,17.8073779310891,0.2685363959245937,23,0.741208974196152,0.25879102580384805,FULL,24,165.75
MSME0151,1.0,0.47119639286501613,5,0.05054539861038111,0.022492544021351174,0.267981881887018,0.625,67.24465102343629,0.567376591288272,22,0.6571971704591787,0.34280282954082125,FULL,24,72.083
MSME0152,0.9904761904761905,0.22629509788411867,8,0.2025923985370273,0.22878074673448814,0.0648983886720727,0.9583333333333334,417.1866734314456,0.3638511555007695,24,0.821671262558119,0.17832873744188105,FULL,24,40.0
MSME0153,1.0,0.3554848211169693,5,0.04896806710737858,0.09118855241214438,0.32627137009145873,0.9583333333333334,61.68388745566461,0.3996021469772634,24,0.8306866639342286,0.16931333606577134,FULL,24,243.0
MSME0154,1.0,0.16484125566504693,1,0.10087654827076521,0.11774210264787047,0.5846729762035494,0.9583333333333334,20.352375707097316,0.1846155418070774,24,0.8125291576949699,0.18747084230503006,FULL,24,167.042
MSME0155,1.0,0.41978243851493663,7,-0.024270624489744666,0.03724788337868455,0.3687506816332318,0.7916666666666666,39.54319817356275,0.36823770980731196,24,0.8086995895189159,0.19130041048108415,FULL,24,76.167
MSME0156,1.0,0.1784889605650355,6,-0.0017344068648392664,0.02375711073362193,0.06577547819773451,0.7083333333333334,459.9610237490547,0.3153729362425014,24,0.7773652607197354,0.22263473928026462,FULL,24,40.042
MSME0157,1.0,0.3953945976613995,1,0.1322188502661192,0.12800834238797973,0.3180477216830755,0.9166666666666666,61.85584180812327,0.40370265936393607,24,0.8277391695907849,0.1722608304092151,FULL,24,238.208
MSME0158,1.0,0.2430954267037289,3,-0.10722703563572376,-0.07151829531648124,0.7050593610575305,0.5416666666666666,12.627790947556543,0.6645606960189353,18,0.5934226847419846,0.4065773152580155,FULL,24,154.167
MSME0159,1.0,0.45002517935192055,2,0.057525543619625086,0.02547984499184076,0.37063335751797655,0.625,40.36963023419369,0.399524026246056,24,0.7430646532402633,0.2569353467597367,FULL,24,79.25
MSME0160,1.0,0.21273144489033693,7,0.1007409027785773,0.1256965258783795,0.06621467809189001,1.0,426.02631739267014,0.29274209986940314,24,0.8556719510354651,0.14432804896453488,FULL,24,40.417
MSME0161,1.0,0.3576349595336589,4,-0.025107288108213208,0.0038876537820806845,0.3690460901682971,0.875,50.71794595805315,0.4467215691401764,24,0.7319984773039176,0.26800152269608224,FULL,24,231.833
MSME0162,1.0,0.1900622848970478,3,-0.03440075376730996,-0.06090633169965574,0.6745166373610517,0.9166666666666666,13.142541287122135,0.16482886436904398,19,0.5974154052673859,0.40258459473261415,FULL,24,149.792
MSME0163,1.0,0.4581398005748992,4,0.07575805822471023,0.06965097387839772,0.22436231058782152,0.875,78.01330557664112,0.5384910397595042,23,0.7652797079533917,0.23472029204660827,FULL,24,75.333
MSME0164,0.9904761904761905,0.16348534797947964,13,0.031907326681101106,0.04286061299772927,0.07403465577220676,0.9166666666666666,370.6968927464575,0.19155632210762102,24,0.780845310294502,0.21915468970549812,FULL,24,38.458
MSME0165,1.0,0.3827582471254808,1,0.16211399787242983,0.13850822361256002,0.3294095287042993,0.9583333333333334,56.84908465407513,0.36921969943234756,24,0.8323143712571909,0.16768562874280915,FULL,24,236.875
MSME0166,1.0,0.3066469523318437,4,-0.2532398783303535,-0.18945009424827033,0.8797301249562781,0.20833333333333334,4.586438318050043,0.694667120843307,11,0.5763403704851702,0.4236596295148299,FULL,24,134.958
MSME0167,1.0,0.38568680237672803,8,-0.021750386625107546,-0.03425385068130648,0.2358008588794246,0.5833333333333334,86.50558406867337,0.46616229286469263,24,0.25259055301190975,0.7474094469880902,FULL,24,69.417
MSME0168,1.0,0.2642901136662543,8,0.1018455473293852,-0.0021167167237870006,0.8175227139999578,0.625,6.19893183570091,0.546306519410144,24,0.772572373052229,0.2274276269477708,FULL,24,39.208
MSME0169,1.0,0.3773263834565577,8,-0.013778127679814995,-0.03583431761106638,0.3570603707531363,0.6521739130434783,52.761598804588495,0.7240786273636407,23,0.7388797512454615,0.2611202487545385,FULL,24,231.792
MSME0170,1.0,0.16888560299902816,7,-0.1621759721594354,-0.13827294803811657,0.6738869248265721,0.5833333333333334,15.996298786938835,0.3901189161725677,19,0.6304825128830043,0.3695174871169958,FULL,24,149.917
MSME0171,1.0,0.4555572362965532,1,0.02878670272199501,0.019658989788505193,0.21354375381765311,0.9583333333333334,89.56899913097745,0.24231443928850752,24,0.780162343399168,0.21983765660083196,FULL,24,76.792
MSME0172,1.0,0.22583135330899878,6,-0.0379960611660763,0.08291588393921652,1.0412575765131493,0.5416666666666666,0.3063653502883572,0.45892444689571454,24,0.8009207417683462,0.19907925823165384,FULL,24,42.958
MSME0173,1.0,0.35841475675770845,6,-0.04387823894318487,-0.04411152896062439,0.3729360628124015,0.7916666666666666,48.12702703274438,0.32853794843297124,24,0.7344499650575582,0.26555003494244184,FULL,24,239.708
MSME0174,1.0,0.17591208092978,6,0.1357063634821305,0.1518497165448866,0.5855662881409573,0.9166666666666666,20.669000497173794,0.23438002460161847,24,0.8237649802210171,0.17623501977898293,FULL,24,167.125
MSME0175,1.0,0.43019528842630156,4,0.08395882674984716,0.1005921826323851,0.22725503875504421,0.9583333333333334,74.1950310213687,0.17790220732289913,24,0.8454868670792947,0.1545131329207054,FULL,24,78.042
MSME0176,1.0,0.19395589760160664,7,0.042704031771393466,0.0005776433754710212,0.07217286353527605,0.8333333333333334,399.76364062126123,0.4021397625952183,24,0.7708879514702448,0.22911204852975517,FULL,24,40.5
MSME0177,1.0,0.4548455757475936,5,-0.21196783366938665,-0.03985018066119583,1.1175588566016155,0.25,-2.49169794740036,0.7287094797489724,18,0.6914096541301255,0.30859034586987455,FULL,24,195.25
MSME0178,1.0,0.17747080866593068,3,0.14436310179291795,0.14252678244924225,0.650154911420304,0.9583333333333334,14.903348376625981,0.19127997335264482,24,0.8234896657281986,0.17651033427180135,FULL,24,174.875
MSME0179,1.0,0.4530305014054679,2,0.11813555792331079,0.11632365960638438,0.3347060092411926,0.875,41.68562277459693,0.15041449025781467,24,0.8579632675948131,0.14203673240518686,FULL,24,82.208
MSME0180,0.9904761904761905,0.23680762035081085,14,0.2583604950453149,0.19510546189812406,0.40890907261337356,0.9583333333333334,39.23397168538617,0.5259395676949012,24,0.8949632054838254,0.10503679451617468,FULL,24,44.958
MSME0181,1.0,0.40116435473053863,5,0.14936549159877185,0.14395272649474666,0.3396950520466944,0.9166666666666666,57.173011281620404,0.401264313823892,24,0.8393310911743367,0.16066890882566337,FULL,24,237.167
MSME0182,0.9904761904761905,0.17864473942609269,8,0.048029308876717386,0.05382085041578251,0.6003686635069484,0.8333333333333334,19.487262013408024,0.2770411395093727,23,0.7218329252065807,0.27816707479341923,FULL,24,164.167
MSME0183,1.0,0.4587899132905599,4,0.0076299070522054075,0.022035456106058903,0.2266063099714969,0.875,76.62588946621378,0.17285203572269545,24,0.7663602909622956,0.23363970903770442,FULL,24,77.875
MSME0184,1.0,0.18159731282388655,7,0.0560656425646398,0.05572308577364344,0.06115557109044087,0.9166666666666666,475.60271847646635,0.35691383447410435,24,0.8337605914185138,0.16623940858148617,FULL,24,40.042
MSME0185,1.0,0.37947061407497007,1,0.1489786942398411,0.13724151238158577,0.5615916315888823,0.9583333333333334,22.34202462756236,0.3856791757237162,24,0.3799867565493835,0.6200132434506166,FULL,24,240.583
MSME0186,1.0,0.1490962376969436,2,0.05315590155779121,0.014920847039651155,0.6123458136230624,0.8333333333333334,17.676897068616213,0.15878056242600017,24,0.6558622166224842,0.34413778337751577,FULL,24,163.5
MSME0187,1.0,0.42838934200493284,1,0.12239478852674653,0.121898230307031,0.19555160312928943,1.0,94.29039759576195,0.15167312478144082,24,0.8389702475229448,0.16102975247705514,FULL,24,79.167
MSME0188,0.9809523809523809,0.3763496335737743,12,0.28740525690681895,0.07617625929133985,0.17040356305852564,0.375,133.20834956935357,0.7368020497108723,24,0.6515038976450782,0.34849610235492184,FULL,24,29.167
MSME0189,1.0,0.351813674431076,7,0.28110537268193553,0.14099610188721481,0.5768861934712654,0.875,24.554069459532585,0.5075452849778176,23,0.3611759837543828,0.6388240162456171,FULL,24,233.083
MSME0190,1.0,0.19855792397661368,4,0.10587619681381355,0.1079367034887109,0.5772289008873628,0.9583333333333334,19.01698208145225,0.2415653804565675,24,0.7940717926045677,0.2059282073954323,FULL,24,169.083
MSME0191,1.0,0.44374327427322907,2,0.05103834876404561,0.07305253981531842,0.21893702410848856,0.875,82.3320512741784,0.19656311732944032,24,0.7398312348905787,0.2601687651094213,FULL,24,75.708
MSME0192,1.0,0.14979736311658431,6,0.08373103521726595,0.012374837709912233,0.22973309275967713,1.0,101.39728918045542,0.24343166951476064,24,0.8448641873367139,0.15513581266328622,FULL,24,45.75
MSME0193,1.0,0.3975726650216526,8,0.13423779389425844,0.09734688928411397,0.5426071383697545,1.0,23.217199680325013,0.48144172511757766,24,0.8560987876679816,0.1439012123320184,FULL,24,241.167
MSME0194,1.0,0.21587489415784902,2,-0.09773175003087141,-0.06956474348964876,0.636469334503193,0.9166666666666666,16.874680749004607,0.40733460397547117,22,0.708677531218954,0.29132246878104606,FULL,24,162.667
MSME0195,1.0,0.39485512015390195,9,0.11002251222257804,0.030902870574246625,0.26578514749723325,0.5833333333333334,70.73882685360527,0.48046362347190186,23,0.6723422197425251,0.32765778025747494,FULL,24,71.25
MSME0196,1.0,0.19286594681294,7,-0.026372451003666877,0.008896949949385634,0.07883131722184557,0.7916666666666666,365.0488385457888,0.4901275843306285,24,0.7784206758918761,0.22157932410812387,FULL,24,37.875
MSME0197,1.0,0.3558776011663871,7,0.09256934181197192,0.01873514535681718,0.35706570569628177,0.7391304347826086,55.0413181331612,0.3792683518611902,24,0.7483177920421025,0.2516822079578975,FULL,24,231.792
MSME0198,1.0,0.19824318600104798,2,0.09620128283956522,0.08180474294392402,0.7004832984027505,0.75,12.202679846872362,0.48470784462075467,23,0.7581838884926049,0.24181611150739515,FULL,24,172.917
MSME0199,1.0,0.44691083178705276,8,0.17823012043989914,0.14743720975997657,0.19007640460790423,0.9565217391304348,101.23110888361543,0.19559430774090827,24,0.8487173165134084,0.15128268348659155,FULL,24,77.5
MSME0200,1.0,0.24542649975357603,6,0.32919253471160304,0.28837615712740944,0.05147860282914162,1.0,532.4019964456381,0.42824454177560906,24,0.8459015267367677,0.15409847326323228,FULL,24,40.542
MSME0201,1.0,0.3812634211895085,9,0.20705979841354666,0.16328621824188727,0.618859418425147,0.8260869565217391,16.846727371057593,0.664741520364392,23,0.7847188708434604,0.21528112915653957,FULL,24,232.917
MSME0202,1.0,0.35318454395163723,9,-0.07835268298615175,-0.149026127339632,0.9302189368304074,0.20833333333333334,2.4566122893665754,0.7136732062840815,11,0.6197115407214628,0.3802884592785372,FULL,24,127.5
MSME0203,1.0,0.4548361045587446,1,0.14571465161880148,0.14007580436893935,0.1920708715326213,1.0,92.84730253931382,0.2288708125123458,24,0.8510070295300989,0.14899297046990115,FULL,24,78.458
MSME0204,1.0,0.2489871521857187,6,-0.058234482308245565,-0.05412163617587127,0.6830662888817985,0.375,14.678477320176007,0.5766558035139535,24,0.796253338961184,0.20374666103881603,FULL,24,41.75
MSME0205,1.0,0.4396330815804527,4,-0.1390299144688037,-0.1366267587940975,0.4586094929431135,0.7916666666666666,32.500371657295574,0.7278918865815371,22,0.6411704461386448,0.35882955386135523,FULL,24,217.833
MSME0206,1.0,0.1646744383410504,8,0.08174411519503565,0.05772576559101111,0.686678630502597,0.9583333333333334,14.388416725641283,0.31087327358012584,21,0.7548706451936,0.24512935480640002,FULL,24,165.25
MSME0207,1.0,0.5081810188059374,4,-0.11977241466348647,-0.23964757699069955,0.7230474609575034,0.3333333333333333,7.913837279122203,0.7407972458117608,21,0.6962875853299958,0.3037124146700042,FULL,24,64.542
MSME0208,0.9904761904761905,0.22818006434956997,8,0.17911033328889586,0.048609681646443866,0.09932874782245157,0.9166666666666666,290.7386705313865,0.374946069778349,24,0.765257620839801,0.234742379160199,FULL,24,36.667
MSME0209,1.0,0.3866738559060109,6,0.08310153430665711,0.10138896985355515,0.33594965877678806,0.875,56.46212141295564,0.38703521155949777,24,0.8350439524351277,0.16495604756487214,FULL,24,238.375
MSME0210,1.0,0.17569771958358876,1,0.13036570212494156,0.13887407339908356,0.628790194943748,0.9166666666666666,15.816480327985092,0.17721860217714655,24,0.3136863695532023,0.6863136304467977,FULL,24,172.5
MSME0211,1.0,0.44714071831852553,2,0.02213235442354237,0.05361600962186489,0.28528860911077975,0.875,60.527014857300095,0.31587940542081616,24,0.7712969689407417,0.22870303105925835,FULL,24,81.708
MSME0212,1.0,0.1853373625803445,9,0.09728307359719618,0.02501347650854828,0.07387279935361196,0.8333333333333334,375.62486064384666,0.3866619529997464,24,0.7706840460811808,0.2293159539188192,FULL,24,38.125
MSME0213,1.0,0.40037958537854246,5,0.101084165408459,0.1296729535215386,0.3155644771969917,0.9565217391304348,61.91354445785083,0.41988147179475716,24,0.833298276980101,0.16670172301989902,FULL,24,238.458
MSME0214,1.0,0.184182378337786,1,0.13162077203645206,0.12161228718721154,0.5725623182308027,0.9166666666666666,19.325952565254877,0.1417534261490765,24,0.7948724154145187,0.20512758458548125,FULL,24,172.583
MSME0215,1.0,0.4193582976082683,2,-0.2294774370630121,-0.18181673220654498,0.24821418078401858,0.5,70.46155231465988,0.443369766862706,24,0.6641434673320492,0.33585653266795074,FULL,24,72.375
MSME0216,1.0,0.1929508653106019,7,0.13359444559056655,0.12320099026615854,0.12469087371119864,0.9166666666666666,216.15710485131672,0.2635853883737932,24,0.8234880986241507,0.17651190137584938,FULL,24,42.083
MSME0217,1.0,0.45558698533924297,8,-0.3302559259183332,-0.2903090600165981,0.5005847761476737,0.4166666666666667,28.389018490773637,0.6167378140712017,18,0.5907006517220316,0.40929934827796843,FULL,24,185.667
MSME0218,1.0,0.17590075521786078,6,0.15214671641838867,0.161910476751987,0.5715662257789432,0.8695652173913043,20.148717106328945,0.26844244214219753,24,0.806527517461926,0.193472482538074,FULL,24,170.0
MSME0219,1.0,0.4370364644531637,2,-0.014753606913921065,-0.009962986287784057,0.2268054740918593,1.0,78.55070152367217,0.1531764700743253,24,0.7408620150685571,0.25913798493144286,FULL,24,76.833
MSME0220,0.9904761904761905,0.24724533933077739,6,-0.05475076526530514,0.055769345006145936,0.06895825878863475,0.7916666666666666,388.4121893015993,0.3214486084764441,24,0.7574724365305832,0.24252756346941692,FULL,24,39.833
MSME0221,1.0,0.3916101420880929,1,0.015642028217084592,0.039804588847224265,0.34436632145101376,0.9166666666666666,55.907277304128115,0.5377602779062823,23,0.7527236571455586,0.2472763428544414,FULL,24,235.833
MSME0222,1.0,0.2497780802924481,3,-0.1761577312387757,-0.14122479435073024,0.688658742034069,0.625,14.070401844837146,0.5471046999420919,18,0.6549249873974612,0.3450750126025388,FULL,24,152.25
MSME0223,0.9904761904761905,0.3187529530221006,8,-0.05488532776268435,-0.04481050603136418,0.3720149188013807,0.4583333333333333,51.261889313279205,0.6724160181336044,22,0.6010786664822799,0.39892133351772,FULL,24,62.5
MSME0224,1.0,0.22823407406460267,5,0.3179026025481044,0.1836375575358605,0.47416649351485834,0.9166666666666666,35.55464675358196,0.6516557404374257,24,0.8942668111531735,0.10573318884682653,FULL,24,43.542
MSME0225,1.0,0.3618250874575772,2,0.0956822187499148,0.05536232207903833,0.3479601488532328,0.625,54.112522385654295,0.4265355813025038,24,0.7399774016737424,0.26002259832625757,FULL,24,232.792
MSME0226,1.0,0.20408836027444854,5,-0.1572620529351145,-0.17571597222226776,0.7111579063601374,0.6666666666666666,12.336986672124281,0.5359488003031089,18,0.7043911167280252,0.2956088832719748,FULL,24,150.792
MSME0227,1.0,0.4579857525686997,1,0.12406889031032625,0.12347007507195418,0.18270587427114193,0.9583333333333334,98.0860321185091,0.16123734831566347,24,0.8699522243008785,0.13004777569912143,FULL,24,78.25
MSME0228,1.0,0.2960987349578051,6,-0.09966608525390608,-0.09625436036200768,0.10135115989978652,0.6666666666666666,284.2900821063712,0.6072126858580572,24,0.6726082536372472,0.3273917463627528,FULL,24,35.625
MSME0229,1.0,0.4504970351500732,4,-0.13935231711830132,,0.6616550491913468,0.6363636363636364,12.009620047781357,0.6508318500578721,10,0.6953281234616138,0.3046718765383863,LOW_CONFIDENCE,11,216.364
MSME0230,1.0,0.18392210052400612,2,0.140627727623616,0.09828231962310625,0.6621551375105545,0.9583333333333334,13.402837234715427,0.2119169516891198,22,0.8420249747656668,0.15797502523433307,FULL,24,172.083
MSME0231,1.0,0.4431381777825743,5,0.0580056647242947,0.0646505275410359,0.21378683727071998,1.0,89.3568457374864,0.311889994350021,24,0.7454745527026128,0.25452544729738724,FULL,24,78.25
MSME0232,1.0,0.24311654524156612,8,-0.049953662148308535,-0.08366506525289688,0.716523411293619,0.782608695652174,10.339340804974134,0.3845011294528836,24,0.8553747650147997,0.14462523498520027,FULL,24,43.792
MSME0233,1.0,0.3889735632597214,6,0.41805461407532035,0.2223330116131299,0.4364682122449053,0.5,33.726053648385516,0.6051047085629101,23,0.6414943703488433,0.35850562965115684,FULL,24,210.75
MSME0234,1.0,0.3270682419225821,5,-0.20262051855037375,-0.21676001878427031,0.8391519189257948,0.25,9.61516051966022,0.7487493410441195,15,0.5554194508115539,0.44458054918844625,FULL,24,137.167
MSME0235,1.0,0.4960855053567339,6,0.08014744445929145,0.04993164748126468,0.25696951526320827,0.7083333333333334,71.43336517922604,0.5163866640410022,23,0.7892361062166333,0.2107638937833666,FULL,24,75.125
MSME0236,0.9904761904761905,0.18971783735501274,8,-0.07508450927463299,-0.0011636128433257732,0.25649940164846824,0.75,86.24146023650509,0.3954556232369894,24,0.7992504156205801,0.20074958437941987,FULL,24,42.958
MSME0237,1.0,0.5050988578839151,4,-0.3966107845237472,-0.22169187048968766,0.5279219559341077,0.16666666666666666,25.84230984874854,0.6966182575967921,18,0.5884449899114682,0.4115550100885318,FULL,24,191.375
MSME0238,1.0,0.18149247337041632,1,0.14862859054334862,0.15273546808548918,0.5917521072887595,1.0,19.562662472193043,0.2900705364469097,24,0.7956489744372587,0.20435102556274135,FULL,24,169.833
MSME0239,1.0,0.46721996217201106,8,-0.1512035907444116,-0.18714552502801743,0.3569481407728257,0.6521739130434783,41.37258635660581,0.5582982533084275,23,0.6898316636828569,0.3101683363171432,FULL,24,73.875
MSME0240,1.0,0.36298733024870244,10,-0.13899512276511328,-0.2962905249221781,0.1347634254455716,0.3333333333333333,224.34440375203167,0.7209098564716602,24,0.6483960663376238,0.35160393366237624,FULL,24,32.5
MSME0241,1.0,0.3692457084692083,6,-0.06749174525113558,-0.03948170666080481,0.5535803146073481,0.8333333333333334,23.704610608664417,0.5080996805229447,23,0.7701038471847403,0.22989615281525966,FULL,24,234.458
MSME0242,1.0,0.18555271014495342,1,0.14674272643668337,0.13559404088887786,0.6191417946369152,0.9583333333333334,17.014264933800312,0.1689857845401506,24,0.8492633908273469,0.15073660917265308,FULL,24,173.375
MSME0243,1.0,0.4207215922968041,2,0.03236993235561216,0.03187556809755392,0.21489510550588095,0.875,87.80073711294234,0.2428952247837419,24,0.7690065616182503,0.2309934383817497,FULL,24,76.625
MSME0244,0.9714285714285714,0.35744417077823476,10,-0.2910238205859353,-0.2780552366377898,0.1441600094899991,0.25,170.73695355263268,0.7614597602760209,24,0.5890748429041377,0.41092515709586225,FULL,24,32.042
MSME0245,1.0,0.41830377266300495,6,0.10426026893803095,0.09067896265870751,0.7066580025091773,0.5833333333333334,13.102338213284236,0.4995682180962612,21,0.6964777211714216,0.3035222788285784,FULL,24,217.792
MSME0246,1.0,0.1780387230641069,1,-0.08523839776872359,,0.5970596036872927,0.8888888888888888,19.047563307624564,0.46625163767334676,7,0.7591265285817514,0.24087347141824858,LOW_CONFIDENCE,9,162.0
MSME0247,1.0,0.42459437886921075,1,0.19119803740271707,0.17342404979882972,0.21518371903554226,1.0,84.83458936625706,0.22724102837954194,24,0.8423686932879023,0.15763130671209774,FULL,24,79.875
MSME0248,1.0,0.2023403347302768,7,-0.040010549554486054,-0.04564899395288004,0.06942111500061993,0.7916666666666666,434.49973491069153,0.3973608405149227,24,0.7706851171404951,0.22931488285950483,FULL,24,39.625
MSME0249,0.9904761904761905,0.5411239308457038,10,-0.28924645457068177,-0.2602127488125923,0.47906943700656496,0.3333333333333333,34.8086157320823,0.7558970519889069,18,0.5897272274210219,0.4102727725789781,FULL,24,184.708
MSME0250,1.0,0.18256668848888094,1,0.1557229180529281,0.15381586059546914,0.5522012272757105,0.9583333333333334,21.692118856804985,0.1703010418475514,24,0.8031756704876114,0.19682432951238862,FULL,24,171.917
MSME0251,1.0,0.45330150768098615,1,0.1709716104569211,0.14042545483981575,0.19511593418797493,1.0,94.16630188275398,0.17188272513735636,24,0.8246285937199874,0.1753714062800126,FULL,24,80.792
MSME0252,1.0,0.3033946716877598,7,-0.26899803141312884,-0.19354436312751538,0.5139790433205498,0.25,33.398488662322414,0.5673203462717622,24,0.7062418711044413,0.29375812889555886,FULL,24,36.667
MSME0253,1.0,0.39173393516820315,3,0.07775729822416752,-0.06583429744529251,0.3897922754422947,0.6666666666666666,46.296052844463006,0.5160906648052075,23,0.6574327278331759,0.34256727216682414,FULL,24,220.125
MSME0254,1.0,0.29484430963353403,2,-0.0082220529822765,0.02667329400717417,0.7873554593950439,0.7083333333333334,13.468411212786753,0.6735637506045972,16,0.6321360851860778,0.3678639148139223,FULL,24,152.917
MSME0255,0.9904761904761905,0.49401282554082576,8,0.1744041271040219,0.18426635247830442,0.19341815212208321,1.0,101.00094862937745,0.4843202214199096,24,0.8789283591822556,0.1210716408177443,FULL,24,77.375
MSME0256,1.0,0.17485611374584034,6,0.15751028549739585,0.12086203703989283,0.06441892464395711,0.9583333333333334,421.3271946961178,0.23788712040777188,24,0.7577756012355888,0.24222439876441115,FULL,24,40.0
MSME0257,1.0,0.43835340620252844,2,0.002101379063286117,0.045980249616147884,0.37682713068032325,0.8333333333333334,45.42820774727216,0.6741323286755545,23,0.7482679682957696,0.2517320317042304,FULL,24,233.167
MSME0258,1.0,0.19438913073890668,8,0.1612430140576296,0.11358732828836345,0.6001003703622405,1.0,17.51729965615169,0.24027010631502943,23,0.8567928782214397,0.14320712177856035,FULL,24,169.458
MSME0259,1.0,0.4297867404216108,3,0.03963399007325498,0.051983308909888434,0.20850955679565666,0.875,89.43221693338022,0.1888112434213022,24,0.7476931295445483,0.25230687045545186,FULL,24,77.917
MSME0260,1.0,0.18591240403314346,9,0.020884136343727634,0.08369423284208807,0.04023033422795216,1.0,720.0684747296775,0.3887635866370752,24,0.3170005882604598,0.6829994117395402,FULL,24,40.167
MSME0261,1.0,0.4879413543515489,7,0.042489617450153526,-0.030011127546292177,0.4990489022441817,0.30434782608695654,25.833012129953076,0.6562990381589422,19,0.5726100422008391,0.427389957799161,FULL,24,190.917
MSME0262,1.0,0.27987511685703975,3,-0.10709749476382939,-0.12228625401940338,0.7191369937445208,0.7916666666666666,12.901689688224707,0.6910637395768101,17,0.6424653982996382,0.35753460170036183,FULL,24,150.833
MSME0263,1.0,0.45482474704402215,2,0.1150287423778849,0.11402623767660361,0.2045380436705736,0.9583333333333334,87.9515415527507,0.17766166103280384,24,0.8550627985413187,0.14493720145868125,FULL,24,78.292
MSME0264,0.9904761904761905,0.238782537898396,8,0.06826998547024338,-0.003651819270974998,0.06993595843659532,0.9583333333333334,396.27904287269456,0.26972862690977883,24,0.8398208790811775,0.16017912091882253,FULL,24,41.375
MSME0265,1.0,0.4154015869947757,2,0.016882053890145687,0.024098522851298817,0.6008910650972971,0.9166666666666666,18.471769762558626,0.5409173355994218,23,0.778118595384317,0.22188140461568293,FULL,24,234.042
MSME0266,1.0,0.1759551018801944,3,-0.05774091586750007,-0.0776728138000542,0.7095607987119175,0.5833333333333334,10.497101961487541,0.14644420526547067,24,0.635768606816909,0.36423139318309083,FULL,24,157.583
